review_id,user_id,product_id,category,brand,city,rating,review_text,review_date,helpful_votes,purchase_count_90d,avg_spend_90d,return_rate,sentiment_label,topics_tags,label_bin,kmeans_cluster,dbscan_cluster
R00801,U1218,P2056,Supermercado,MercadoPlus,Buenos Aires,2,"Probé MercadoPlus en categoría Supermercado. Experiencia malo. higiene bien, ubicación regular. No cumple lo prometido.",2023-03-07,2,1,45.45,0.16,negativo,"batería,devolución,talla",0,1,0
R00802,U1185,P2034,Supermercado,Frescura,Ciudad de México,5,El supermercado de Frescura es excelente. La higiene fue adecuada y la comodidad podría mejorar. Superó mis expectativas.,2024-08-14,4,0,92.77,0.04,positivo,"wifi,envío,atención",1,2,-1
R00803,U1099,P2039,Electrónica,TecnoMax,Madrid,3,Compré en TecnoMax (Electrónica). Me pareció aceptable; talla y higiene fueron determinantes. Cumple lo básico.,2023-01-02,5,3,108.19,0.18,neutral,"sabor,calidad,comodidad",0,1,0
R00804,U1084,P2102,Ropa,Eleganza,Quito,3,El ropa de Eleganza es esperado. La envío fue adecuada y la wifi podría mejorar. Está bien por el precio.,2024-08-22,1,1,70.95,0.19,neutral,"sabor,garantía,calidad",0,2,21
R00805,U1320,P2004,Electrónica,Auralink,Lima,3,"Para ser Electrónica, Auralink resultó aceptable. Destaco atención, aunque higiene no fue ideal. Podría mejorar.",2023-01-04,2,2,18.61,0.12,neutral,"sabor,garantía,atención",0,0,-1
R00806,U1121,P2011,Electrónica,TecnoMax,Santo Domingo,3,El electrónica de TecnoMax es correcto. La batería fue adecuada y la ubicación podría mejorar. Está bien por el precio.,2023-11-25,3,2,21.58,0.04,neutral,"calidad,comodidad,talla",0,2,21
R00807,U1017,P2031,Hotel,Andes Inn,Miami,5,"Andes Inn (Hotel) was rápido. devolución ok, ubicación meh. Lo volvería a comprar.",2023-06-26,1,0,280.65,0.04,positivo,"higiene,sabor,calidad",1,1,0
R00808,U1221,P2008,Supermercado,MaxiMarket,Santiago de los Caballeros,3,"Probé MaxiMarket en categoría Supermercado. Experiencia aceptable. envío bien, sabor regular. Ni bien ni mal.",2023-06-05,3,1,114.7,0.1,neutral,"calidad,devolución,batería",0,1,24
R00809,U1316,P2145,Ropa,EcoThread,Panamá,4,"Probé EcoThread en categoría Ropa. Experiencia duradero. envío bien, wifi regular. Cinco estrellas.",2024-08-24,1,0,8.83,0.08,positivo,"devolución,higiene,atención",1,1,0
R00810,U1317,P2078,Supermercado,Frescura,Santiago de los Caballeros,5,El supermercado de Frescura es excelente. La wifi fue adecuada y la sabor podría mejorar. Vale cada peso.,2024-04-29,3,0,89.1,0.05,positivo,"comodidad,calidad,sabor",1,2,13
R00811,U1006,P2083,Hotel,EcoStay,Bogotá,4,"Para ser Hotel, EcoStay resultó duradero. Destaco comodidad, aunque precio no fue ideal. Muy recomendado.",2024-07-03,1,1,21.89,0.22,positivo,"comodidad,talla,calidad",1,0,-1
R00812,U1215,P2145,Ropa,EcoThread,Puerto Plata,3,El ropa de EcoThread es correcto. La atención fue adecuada y la precio podría mejorar. Cumple lo básico.,2023-02-25,3,1,26.38,0.44,neutral,"ubicación,talla,comodidad",0,2,-1
R00813,U1159,P2124,Ropa,UrbanWear,Buenos Aires,4,Compré en UrbanWear (Ropa). Me pareció limpio; comodidad y wifi fueron determinantes. Superó mis expectativas.,2023-09-22,4,0,26.87,0.43,positivo,"comodidad,higiene,wifi",1,1,6
R00814,U1158,P2139,Restaurante,Cafeto,Santo Domingo,4,Compré en Cafeto (Restaurante). Me pareció limpio; wifi y batería fueron determinantes. Lo volvería a comprar.,2024-06-21,3,0,58.91,0.12,positivo,"comodidad,sabor,garantía",1,1,0
R00815,U1121,P2002,Ropa,ClassicLine,Atlanta,5,Compré en ClassicLine (Ropa). Me pareció amable; atención y garantía fueron determinantes. Superó mis expectativas.,2023-09-24,2,0,5.2,0.21,positivo,"wifi,devolución,envío",1,1,6
R00816,U1035,P2028,Ropa,EcoThread,Quito,3,"Para ser Ropa, EcoThread resultó correcto. Destaco comodidad, aunque devolución no fue ideal. Podría mejorar.",2023-08-27,1,3,72.9,0.14,neutral,"sabor,atención,batería",0,0,-1
R00817,U1153,P2087,Ropa,UrbanWear,Miami,4,El ropa de UrbanWear es maravilloso. La devolución fue adecuada y la envío podría mejorar. Vale cada peso.,2023-06-18,1,1,50.18,0.14,positivo,"higiene,sabor,precio",1,2,-1
R00818,U1114,P2083,Hotel,EcoStay,Atlanta,2,"Para ser Hotel, EcoStay resultó frágil. Destaco atención, aunque wifi no fue ideal. Experiencia decepcionante.",2023-03-03,0,1,148.59,0.07,negativo,"talla,atención,ubicación",0,0,-1
R00819,U1378,P2146,Restaurante,El Asadero,Lima,3,El restaurante de El Asadero es promedio. La sabor fue adecuada y la envío podría mejorar. Está bien por el precio.,2023-04-09,2,2,85.53,0.09,neutral,"higiene,atención,devolución",0,2,21
R00820,U1058,P2143,Supermercado,MercadoPlus,Madrid,4,El supermercado de MercadoPlus es cómodo. La devolución fue adecuada y la sabor podría mejorar. Cinco estrellas.,2024-03-30,4,3,113.98,0.06,positivo,"precio,garantía,ubicación",1,2,17
R00821,U1101,P2105,Hotel,EcoStay,Santo Domingo,4,Compré en EcoStay (Hotel). Me pareció delicioso; sabor y comodidad fueron determinantes. Muy recomendado.,2023-11-24,1,0,108.34,0.15,positivo,"garantía,precio,atención",1,1,-1
R00822,U1090,P2121,Restaurante,Sabores Doña Ana,Barcelona,4,Compré en Sabores Doña Ana (Restaurante). Me pareció rápido; batería y calidad fueron determinantes. Vale cada peso.,2023-02-03,2,1,17.59,0.34,positivo,"garantía,calidad,envío",1,1,0
R00823,U1233,P2133,Ropa,Eleganza,Santiago de los Caballeros,3,El ropa de Eleganza es esperado. La wifi fue adecuada y la batería podría mejorar. Cumple lo básico.,2024-06-09,0,1,29.09,0.01,neutral,"atención,sabor,talla",0,2,-1
R00824,U1073,P2012,Electrónica,VoltPro,Miami,3,"Probé VoltPro en categoría Electrónica. Experiencia normal. talla bien, sabor regular. Podría mejorar.",2024-02-07,3,1,65.69,0.31,neutral,"precio,atención,talla",0,1,0
R00825,U1125,P2020,Supermercado,MaxiMarket,Miami,1,El supermercado de MaxiMarket es incómodo. La garantía fue adecuada y la precio podría mejorar. No valió la pena.,2023-02-14,2,2,131.15,0.03,negativo,"envío,comodidad,talla",0,2,-1
R00826,U1143,P2121,Restaurante,Sabores Doña Ana,Puerto Plata,3,El restaurante de Sabores Doña Ana es correcto. La talla fue adecuada y la calidad podría mejorar. Cumple lo básico.,2024-05-05,0,1,75.95,0.07,neutral,"precio,wifi,comodidad",0,2,-1
R00827,U1260,P2053,Electrónica,Auralink,Lima,3,"Para ser Electrónica, Auralink resultó estándar. Destaco wifi, aunque ubicación no fue ideal. Podría mejorar.",2024-01-19,3,1,75.73,0.25,neutral,"higiene,batería,wifi",0,0,-1
R00828,U1355,P2017,Ropa,Fit&Go,Madrid,3,El ropa de Fit&Go es correcto. La comodidad fue adecuada y la higiene podría mejorar. Nada especial.,2023-12-26,2,0,57.0,0.21,neutral,"ubicación,talla,devolución",0,2,-1
R00829,U1112,P2143,Supermercado,MercadoPlus,Panamá,4,Compré en MercadoPlus (Supermercado). Me pareció amable; garantía y ubicación fueron determinantes. Muy recomendado.,2023-12-04,2,1,62.53,0.03,positivo,"atención,ubicación,devolución",1,1,0
R00830,U1191,P2143,Supermercado,MercadoPlus,Quito,5,Compré en MercadoPlus (Supermercado). Me pareció rápido; garantía y wifi fueron determinantes. Lo volvería a comprar.,2023-03-11,3,0,39.12,0.13,positivo,"garantía,wifi,calidad",1,1,0
R00831,U1021,P2018,Supermercado,MercadoPlus,Atlanta,4,"Para ser Supermercado, MercadoPlus resultó limpio. Destaco ubicación, aunque wifi no fue ideal. Vale cada peso.",2024-06-11,3,2,71.95,0.3,positivo,"ubicación,wifi,comodidad",1,0,19
R00832,U1254,P2000,Electrónica,VoltPro,Bogotá,3,El electrónica de VoltPro es aceptable. La ubicación fue adecuada y la atención podría mejorar. Cumple lo básico.,2024-06-01,3,2,67.38,0.04,neutral,"sabor,garantía,higiene",0,2,-1
R00833,U1042,P2061,Ropa,Fit&Go,Santiago de los Caballeros,4,El ropa de Fit&Go es potente. La devolución fue adecuada y la garantía podría mejorar. Lo volvería a comprar.,2023-08-01,3,1,34.87,0.22,positivo,"garantía,wifi,talla",1,2,-1
R00834,U1036,P2044,Ropa,Fit&Go,New York,1,"Para ser Ropa, Fit&Go resultó incómodo. Destaco atención, aunque talla no fue ideal. No cumple lo prometido.",2023-05-26,2,0,71.98,0.11,negativo,"sabor,envío,wifi",0,0,2
R00835,U1393,P2084,Electrónica,VoltPro,Santo Domingo,4,"Para ser Electrónica, VoltPro resultó duradero. Destaco devolución, aunque talla no fue ideal. Muy recomendado.",2024-02-02,3,1,61.03,0.03,positivo,"batería,garantía,atención",1,0,-1
R00836,U1394,P2002,Ropa,ClassicLine,Atlanta,2,"ClassicLine (Ropa) was grosero. comodidad ok, talla meh. Nunca más.",2023-10-09,0,1,28.62,0.11,negativo,"garantía,devolución,sabor",0,1,0
R00837,U1076,P2023,Hotel,Hotel Mar Azul,New York,4,"Probé Hotel Mar Azul en categoría Hotel. Experiencia cómodo. atención bien, comodidad regular. Vale cada peso.",2024-05-26,0,0,901.24,0.12,positivo,"higiene,atención,talla",1,1,8
R00838,U1236,P2036,Supermercado,Frescura,Buenos Aires,4,"Probé Frescura en categoría Supermercado. Experiencia cómodo. devolución bien, talla regular. Vale cada peso.",2024-06-14,3,1,17.32,0.03,positivo,"sabor,calidad,devolución",1,1,0
R00839,U1285,P2110,Restaurante,SushiGo,Bogotá,3,"Para ser Restaurante, SushiGo resultó normal. Destaco garantía, aunque devolución no fue ideal. Cumple lo básico.",2023-05-19,2,3,68.75,0.12,neutral,"envío,sabor,precio",0,0,28
R00840,U1115,P2123,Hotel,EcoStay,Panamá,5,El hotel de EcoStay es amable. La garantía fue adecuada y la higiene podría mejorar. Cinco estrellas.,2023-06-25,1,0,450.42,0.03,positivo,"higiene,devolución,batería",1,2,-1
R00841,U1071,P2028,Ropa,EcoThread,Ciudad de México,2,Compré en EcoThread (Ropa). Me pareció frágil; comodidad y higiene fueron determinantes. No valió la pena.,2023-05-16,0,3,217.6,0.25,negativo,"precio,sabor,comodidad",0,1,0
R00842,U1032,P2077,Restaurante,La Trattoria,Santiago de los Caballeros,3,"Para ser Restaurante, La Trattoria resultó correcto. Destaco sabor, aunque batería no fue ideal. Está bien por el precio.",2023-09-30,2,0,65.45,0.12,neutral,"wifi,higiene,atención",0,0,23
R00843,U1087,P2019,Hotel,EcoStay,Madrid,4,Compré en EcoStay (Hotel). Me pareció rápido; talla y comodidad fueron determinantes. Lo volvería a comprar.,2023-12-11,2,0,266.71,0.43,positivo,"calidad,batería,wifi",1,1,0
R00844,U1035,P2010,Supermercado,Abarrotes 24,Bogotá,3,El supermercado de Abarrotes 24 es promedio. La batería fue adecuada y la wifi podría mejorar. Nada especial.,2024-03-11,2,0,70.22,0.11,neutral,"higiene,garantía,atención",0,2,-1
R00845,U1265,P2078,Supermercado,Frescura,Buenos Aires,2,"Probé Frescura en categoría Supermercado. Experiencia grosero. precio bien, calidad regular. Nunca más.",2023-08-02,2,1,50.31,0.03,negativo,"envío,precio,sabor",0,1,0
R00846,U1380,P2034,Supermercado,Frescura,Puerto Plata,3,"Probé Frescura en categoría Supermercado. Experiencia promedio. garantía bien, ubicación regular. Cumple lo básico.",2024-08-02,0,1,28.34,0.35,neutral,"calidad,higiene,atención",0,1,0
R00847,U1309,P2004,Electrónica,Auralink,Santo Domingo,4,Compré en Auralink (Electrónica). Me pareció cómodo; talla y batería fueron determinantes. Cinco estrellas.,2024-01-07,0,1,19.35,0.1,positivo,"comodidad,garantía,devolución",1,1,0
R00848,U1073,P2129,Electrónica,TecnoMax,Buenos Aires,3,"Probé TecnoMax en categoría Electrónica. Experiencia normal. wifi bien, sabor regular. Cumple lo básico.",2024-08-07,3,0,61.75,0.32,neutral,"ubicación,calidad,higiene",0,1,0
R00849,U1236,P2032,Ropa,UrbanWear,Ciudad de México,2,"Para ser Ropa, UrbanWear resultó caro. Destaco sabor, aunque devolución no fue ideal. Nunca más.",2024-06-07,4,2,5.42,0.13,negativo,"comodidad,envío,calidad",0,0,0
R00850,U1313,P2075,Supermercado,MercadoPlus,Panamá,3,"Probé MercadoPlus en categoría Supermercado. Experiencia promedio. comodidad bien, devolución regular. Cumple lo básico.",2023-10-30,3,2,13.75,0.28,neutral,"devolución,precio,higiene",0,1,0
R00851,U1337,P2045,Supermercado,EcoMarket,Barcelona,3,Compré en EcoMarket (Supermercado). Me pareció aceptable; talla y envío fueron determinantes. Podría mejorar.,2024-06-02,3,1,52.52,0.08,neutral,"precio,talla,comodidad",0,1,0
R00852,U1321,P2105,Hotel,EcoStay,Bogotá,4,El hotel de EcoStay es maravilloso. La ubicación fue adecuada y la higiene podría mejorar. Muy recomendado.,2023-01-23,2,1,127.56,0.05,positivo,"wifi,garantía,batería",1,2,-1
R00853,U1039,P2060,Ropa,Fit&Go,Buenos Aires,4,El ropa de Fit&Go es limpio. La ubicación fue adecuada y la precio podría mejorar. Vale cada peso.,2023-03-04,0,1,4.72,0.28,positivo,"devolución,calidad,wifi",1,2,-1
R00854,U1013,P2068,Hotel,Andes Inn,Ciudad de México,3,Compré en Andes Inn (Hotel). Me pareció esperado; higiene y sabor fueron determinantes. Podría mejorar.,2023-10-15,0,0,439.27,0.05,neutral,"calidad,batería,talla",0,1,30
R00855,U1019,P2021,Supermercado,MaxiMarket,Santiago de los Caballeros,2,"Probé MaxiMarket en categoría Supermercado. Experiencia lento. batería bien, devolución regular. No cumple lo prometido.",2023-03-10,3,0,117.18,0.09,negativo,"envío,garantía,calidad",0,1,0
R00856,U1042,P2101,Supermercado,EcoMarket,San Juan,1,Compré en EcoMarket (Supermercado). Me pareció defectuoso; ubicación y garantía fueron determinantes. Experiencia decepcionante.,2024-02-08,5,1,68.78,0.05,negativo,"wifi,batería,atención",0,1,0
R00857,U1009,P2002,Ropa,ClassicLine,Miami,3,El ropa de ClassicLine es estándar. La wifi fue adecuada y la devolución podría mejorar. Está bien por el precio.,2024-08-22,0,0,67.32,0.04,neutral,"comodidad,calidad,precio",0,2,21
R00858,U1390,P2148,Ropa,Fit&Go,Panamá,3,El ropa de Fit&Go es promedio. La sabor fue adecuada y la precio podría mejorar. Podría mejorar.,2024-05-20,1,1,71.71,0.19,neutral,"envío,batería,garantía",0,2,-1
R00859,U1345,P2088,Restaurante,SushiGo,Ciudad de México,1,El restaurante de SushiGo es malo. La batería fue adecuada y la talla podría mejorar. No valió la pena.,2023-04-05,5,1,36.24,0.19,negativo,"wifi,atención,ubicación",0,2,-1
R00860,U1353,P2076,Ropa,UrbanWear,Bogotá,4,Compré en UrbanWear (Ropa). Me pareció duradero; envío y ubicación fueron determinantes. Lo volvería a comprar.,2024-07-13,1,1,32.54,0.04,positivo,"garantía,ubicación,envío",1,1,0
R00861,U1122,P2004,Electrónica,Auralink,Madrid,4,El electrónica de Auralink es amable. La envío fue adecuada y la higiene podría mejorar. Lo volvería a comprar.,2024-05-31,4,2,66.26,0.37,positivo,"atención,calidad,envío",1,2,-1
R00862,U1049,P2102,Ropa,Eleganza,Bogotá,2,"Para ser Ropa, Eleganza resultó lento. Destaco higiene, aunque comodidad no fue ideal. No lo recomiendo.",2023-05-23,0,1,27.75,0.09,negativo,"devolución,batería,precio",0,0,0
R00863,U1287,P2058,Supermercado,MercadoPlus,Santiago de los Caballeros,3,Compré en MercadoPlus (Supermercado). Me pareció promedio; higiene y ubicación fueron determinantes. Ni bien ni mal.,2023-06-27,0,1,146.21,0.06,neutral,"batería,atención,comodidad",0,1,1
R00864,U1182,P2004,Electrónica,Auralink,Santiago de los Caballeros,2,Compré en Auralink (Electrónica). Me pareció grosero; envío y ubicación fueron determinantes. No cumple lo prometido.,2023-03-28,1,1,26.34,0.24,negativo,"sabor,precio,envío",0,1,0
R00865,U1336,P2022,Restaurante,El Asadero,Santiago de los Caballeros,4,"Probé El Asadero en categoría Restaurante. Experiencia limpio. calidad bien, garantía regular. Lo volvería a comprar.",2023-10-27,0,1,18.94,0.17,positivo,"garantía,batería,comodidad",1,1,0
R00866,U1364,P2076,Ropa,UrbanWear,Miami,5,"Probé UrbanWear en categoría Ropa. Experiencia delicioso. comodidad bien, sabor regular. Lo volvería a comprar.",2023-05-27,1,1,57.62,0.08,positivo,"wifi,comodidad,precio",1,1,0
R00867,U1394,P2081,Electrónica,VoltPro,Quito,4,El electrónica de VoltPro es rápido. La batería fue adecuada y la ubicación podría mejorar. Superó mis expectativas.,2023-04-03,3,3,100.99,0.22,positivo,"talla,precio,sabor",1,2,-1
R00868,U1299,P2056,Supermercado,MercadoPlus,Santo Domingo,2,Compré en MercadoPlus (Supermercado). Me pareció incómodo; comodidad y devolución fueron determinantes. No valió la pena.,2023-10-06,2,0,61.41,0.18,negativo,"ubicación,higiene,wifi",0,1,0
R00869,U1315,P2020,Supermercado,MaxiMarket,Puerto Plata,5,El supermercado de MaxiMarket es cómodo. La devolución fue adecuada y la atención podría mejorar. Vale cada peso.,2023-07-11,3,1,68.31,0.06,positivo,"devolución,calidad,garantía",1,2,13
R00870,U1191,P2008,Supermercado,MaxiMarket,Buenos Aires,2,"MaxiMarket (Supermercado) was lento. atención ok, talla meh. Nunca más.",2024-04-25,3,1,35.93,0.04,negativo,"ubicación,garantía,atención",0,1,0
R00871,U1378,P2096,Restaurante,Sabores Doña Ana,Atlanta,4,"Para ser Restaurante, Sabores Doña Ana resultó limpio. Destaco wifi, aunque higiene no fue ideal. Lo volvería a comprar.",2023-08-21,2,3,22.81,0.16,positivo,"sabor,precio,garantía",1,0,-1
R00872,U1012,P2091,Ropa,ClassicLine,Atlanta,4,Compré en ClassicLine (Ropa). Me pareció limpio; atención y comodidad fueron determinantes. Muy recomendado.,2023-03-15,2,1,72.38,0.08,positivo,"atención,talla,sabor",1,1,0
R00873,U1351,P2128,Electrónica,VoltPro,Santiago de los Caballeros,4,El electrónica de VoltPro es duradero. La wifi fue adecuada y la sabor podría mejorar. Vale cada peso.,2024-06-18,2,3,33.17,0.01,positivo,"talla,devolución,atención",1,2,13
R00874,U1251,P2095,Supermercado,EcoMarket,Madrid,4,Compré en EcoMarket (Supermercado). Me pareció rápido; precio y calidad fueron determinantes. Muy recomendado.,2023-03-24,1,2,3.59,0.01,positivo,"calidad,atención,envío",1,1,0
R00875,U1259,P2030,Electrónica,TecnoMax,Quito,5,Compré en TecnoMax (Electrónica). Me pareció delicioso; talla y atención fueron determinantes. Muy recomendado.,2024-01-27,3,1,3.72,0.27,positivo,"calidad,higiene,ubicación",1,1,0
R00876,U1127,P2092,Restaurante,SushiGo,Ciudad de México,3,"Para ser Restaurante, SushiGo resultó correcto. Destaco garantía, aunque wifi no fue ideal. Cumple lo básico.",2024-05-07,1,0,13.61,0.21,neutral,"garantía,devolución,comodidad",0,0,28
R00877,U1193,P2045,Supermercado,EcoMarket,San Juan,5,Compré en EcoMarket (Supermercado). Me pareció amable; comodidad y devolución fueron determinantes. Cinco estrellas.,2024-06-28,3,1,47.94,0.03,positivo,"precio,ubicación,talla",1,1,0
R00878,U1246,P2121,Restaurante,Sabores Doña Ana,Barcelona,3,Compré en Sabores Doña Ana (Restaurante). Me pareció aceptable; comodidad y wifi fueron determinantes. Nada especial.,2023-09-13,3,2,81.87,0.03,neutral,"envío,higiene,talla",0,1,0
R00879,U1194,P2086,Restaurante,Sabores Doña Ana,Puerto Plata,4,"Para ser Restaurante, Sabores Doña Ana resultó delicioso. Destaco wifi, aunque batería no fue ideal. Vale cada peso.",2024-07-02,4,2,5.9,0.04,positivo,"ubicación,garantía,devolución",1,0,-1
R00880,U1366,P2094,Ropa,Eleganza,Buenos Aires,3,"Para ser Ropa, Eleganza resultó promedio. Destaco envío, aunque comodidad no fue ideal. Está bien por el precio.",2024-03-12,0,2,58.95,0.25,neutral,"ubicación,atención,precio",0,0,23
